Area_Symbol|Map_Symbol|Map_Unit_Name|Map_Unit_Acres|Non-irr_LCC_and_sub|Overall_Index|Mukey
GA129|CUC2|Cumberland loam, 6 to 10 percent slopes, eroded|75|3e|0.0000|559125
GA129|CVB3|Cumberland silty clay loam, 2 to 6 percent slopes, severely eroded|210|3e|0.0000|531831
GA129|CVB3|Cumberland silty clay loam, 2 to 6 percent slopes, severely eroded|210|3e|0.0000|559126
GA129|CVC3|Cumberland silty clay loam, 6 to 10 percent slopes, severely eroded|180|4e|0.0000|531832
GA129|CVC3|Cumberland silty clay loam, 6 to 10 percent slopes, severely eroded|180|4e|0.0000|559127
GA129|CwB|Corryton silt loam, 2 to 6 percent slopes|4460|2e|0.0000|2109013
GA129|CwD|Corryton silt loam, 6 to 15 percent slopes|3575|4e|0.0000|2109012
GA129|DdB2|Dewey silt loam, 2 to 6 percent slopes, eroded|110|2e|0.0000|531834
GA129|DdB2|Dewey silt loam, 2 to 6 percent slopes, eroded|110|2e|0.0000|559128
GA129|DdC2|Dewey silt loam, 6 to 10 percent slopes, eroded|90|3e|0.0000|531835
GA129|DdC2|Dewey silt loam, 6 to 10 percent slopes, eroded|90|3e|0.0000|559129
GA129|DeB|Dewey silt loam, 2 to 6 percent slopes|1235|2e|0.0000|2023802
GA129|DeB|Dewey silt loam, 2 to 6 percent slopes|1235|2e|0.0000|2871414
GA129|DeC3|Dewey silty clay loam, 6 to 10 percent slopes, severely eroded|555|4e|0.0000|531836
GA129|DeC3|Dewey silty clay loam, 6 to 10 percent slopes, severely eroded|555|4e|0.0000|559130
GA129|DeD|Dewey silt loam, 6 to 15 percent slopes|2015|4e|0.0000|2023803
GA129|DeD3|Dewey silty clay loam, 10 to 15 percent slopes, severely eroded|480|6e|0.0000|531837
GA129|DeD3|Dewey silty clay loam, 10 to 15 percent slopes, severely eroded|480|6e|0.0000|559131
GA129|DeE|Dewey silt loam, 15 to 30 percent slopes|600|6e|0.0000|2023804
GA129|DeE3|Dewey silty clay loam, 15 to 25 percent slopes, severely eroded|930|6e|0.0000|531838
GA129|DeE3|Dewey silty clay loam, 15 to 25 percent slopes, severely eroded|930|6e|0.0000|559132
GA129|DnB|Dewey-Corryton complex, 2 to 6 percent slopes|225|2e|0.0000|2023808
GA129|DnE|Dewey-Corryton complex, 15 to 30 percent slopes|1825|6e|0.0000|2023838
GA129|DrD|Dewey-Urban land complex, 6 to 15 percent slopes|420||3.5E-06|2023849
GA129|DsA|Docena silt loam, 0 to 2 percent slopes, occasionally flooded|6135|2w|0.0000|2023816
GA129|DuA|Docena-Urban land complex, 0 to 2 percent slopes|85||3.5E-06|2023852
GA129|EdA|Etowah loam, 0 to 2 percent slopes|80|1|0.5050|531839
GA129|EdA|Etowah loam, 0 to 2 percent slopes|80|1|0.5050|559133
GA129|EdB|Etowah loam, 2 to 6 percent slopes|1075|2e|0.0000|531840
GA129|EdB|Etowah loam, 2 to 6 percent slopes|1075|2e|0.0000|559134
GA129|EdC|Etowah loam, 6 to 10 percent slopes|100|3e|0.0000|531841
GA129|EdC|Etowah loam, 6 to 10 percent slopes|100|3e|0.0000|559135
GA129|EnD|Enders loam, 6 to 15 percent slopes|1005|4e|0.0000|2023832
GA129|EnE|Enders loam, 15 to 30 percent slopes|235|6e|0.0000|2023833
GA129|Ens|Ennis silt loam, local alluvium|235|2w|0.0000|531842
GA129|Ens|Ennis silt loam, local alluvium|235|2w|0.0000|559136
GA129|EsE|Enders-Sunlight complex, 15 to 30 percent slopes|3365|7e|0.0000|2023819
GA129|EtA|Etowah loam, 0 to 2 percent slopes|1065|1|0.5050|2023805
GA129|EtB|Etowah loam, 2 to 6 percent slopes|640|2e|0.0000|2023806
GA129|EtD|Etowah loam, 6 to 15 percent slopes|95|4e|0.0000|2023807
GA129|EwB|Etowah-Docena complex, 2 to 6 percent slopes|4000|2e|0.0000|2023830
GA129|FfB2|Farragut silt loam, 2 to 6 percent slopes, eroded|570|2e|0.0000|531843
GA129|FfB2|Farragut silt loam, 2 to 6 percent slopes, eroded|570|2e|0.0000|559137
GA129|FgB3|Farragut silty clay loam, 2 to 6 percent slopes, severely eroded|240|3e|0.0000|531844
GA129|FgB3|Farragut silty clay loam, 2 to 6 percent slopes, severely eroded|240|3e|0.0000|559138
GA129|FgC3|Farragut silty clay loam, 6 to 10 percent slopes, severely eroded|525|4e|0.0000|531845
GA129|FgC3-b|Farragut silty clay loam, 6 to 10 percent slopes, severely eroded|525|4e|0.0000|2027506
GA129|FgC3-r|Farragut silty clay loam, 6 to 10 percent slopes, severely eroded|525|4e|0.0000|559139
GA129|FgD3|Farragut silty clay loam, 10 to 15 percent slopes, severely eroded|120|6e|0.0000|531846
GA129|FgD3-b|Farragut silty clay loam, 10 to 15 percent slopes, severely eroded|120|4e|0.0000|2027507
GA129|FgD3-r|Farragut silty clay loam, 10 to 15 percent slopes, severely eroded|120|4e|0.0000|559140
GA129|FmB|Fullerton cherty silt loam, 2 to 6 percent slopes|350|2e|0.0000|531847
GA129|FmB|Fullerton cherty silt loam, 2 to 6 percent slopes|350|2e|0.0000|559141
GA129|FmC|Fullerton cherty silt loam, 6 to 10 percent slopes|1065|3e|0.0000|531848
GA129|FmC|Fullerton cherty silt loam, 6 to 10 percent slopes|1065|3e|0.0000|559142
GA129|FmD|Fullerton cherty silt loam, 10 to 15 percent slopes|1420|4e|0.0000|531849
GA129|FmD|Fullerton cherty silt loam, 10 to 15 percent slopes|1420|4e|0.0000|559143
GA129|FmE|Fullerton cherty silt loam, 15 to 25 percent slopes|3670|6e|0.0000|531850
GA129|FmE|Fullerton cherty silt loam, 15 to 25 percent slopes|3670|6e|0.0000|559144
GA129|FmF|Fullerton cherty silt loam, 25 to 60 percent slopes|1840|7e|0.0000|531851
GA129|FmF|Fullerton cherty silt loam, 25 to 60 percent slopes|1840|7s|0.0000|559145
GA129|FnC3|Fullerton cherty silty clay loam, 6 to 10 percent slopes, severely eroded|250|4e|0.0000|531852
GA129|FnC3|Fullerton cherty silty clay loam, 6 to 10 percent slopes, severely eroded|250|4e|0.0000|559146
GA129|FnD3|Fullerton cherty silty clay loam, 10 to 15 percent slopes, severely eroded|470|6e|0.0000|531853
GA129|FnD3|Fullerton cherty silty clay loam, 10 to 15 percent slopes, severely eroded|470|6e|0.0000|559147
GA129|FnE3|Fullerton cherty silty clay loam, 15 to 25 percent slopes, severely eroded|100|7e|0.0000|531854
GA129|FnE3|Fullerton cherty silty clay loam, 15 to 25 percent slopes, severely eroded|100|7e|0.0000|559148
GA129|FtB|Fullerton gravelly silt loam, 2 to 6 percent slopes|5|2e|0.0000|2023809
GA129|FtB|Fullerton gravelly silt loam, 2 to 6 percent slopes|5|2e|0.0000|2717874
GA129|FtD|Fullerton gravelly silt loam, 6 to 15 percent slopes|3045|4e|0.0000|2023810
GA129|FtD|Fullerton gravelly silt loam, 6 to 15 percent slopes|3045|4e|0.0000|2804409
GA129|FuE|Fullerton-Urban land complex, 15 to 30 percent slopes|60||3.5E-06|2023850
GA129|GDF|Gilpin-Dekalb stony complex, 25 to 60 percent slopes|6510|7s|0.0000|531855
GA129|GDF|Gilpin-Dekalb stony complex, 25 to 60 percent slopes|6510|7s|0.0000|559149
GA129|Gul|Gullied land|265|6e|0.0000|531856
GA129|Gul|Gullied land|265|6e|0.0000|559150
GA129|Gut|Guthrie silt loam, clay subsoil variant|915|4w|0.0000|531857
GA129|Gut|Guthrie silt loam, clay subsoil variant|915|4w|0.0000|559151
GA129|HGB|Hartsells fine sandy loam, 2 to 6 percent slopes|3320|2e|0.0000|531858
GA129|HGB|Hartsells fine sandy loam, 2 to 6 percent slopes|3320|2e|0.0000|559152
GA129|HGC|Hartsells fine sandy loam, 6 to 10 percent slopes|2840|3e|0.0000|531859
GA129|HGC|Hartsells fine sandy loam, 6 to 10 percent slopes|2840|3e|0.0000|559153
GA129|HrE|Hector-Townley-Rock outcrop complex, 5 to 35 percent slopes|60|8s|2E-06|2023854
GA129|HsB|Holston-Shack complex, 2 to 6 percent slopes|1615|2e|0.0000|2023813
GA129|HXA|Huntington silt loam, acid variant, local alluvium|550|1|0.0000|531860
GA129|HXA|Huntington silt loam, acid variant, local alluvium|550|1|0.0000|559154
GA129|JaC|Jefferson gravelly fine sandy loam, 6 to 10 percent slopes|830|4e|0.0000|531861
GA129|JaC|Jefferson gravelly fine sandy loam, 6 to 10 percent slopes|830|4e|0.0000|559155
GA129|JaD|Jefferson gravelly fine sandy loam, 10 to 15 percent slopes|205|6e|0.0000|531862
GA129|JaD|Jefferson gravelly fine sandy loam, 10 to 15 percent slopes|205|4e|0.0000|559156
GA129|JaE|Jefferson gravelly fine sandy loam, 15 to 25 percent slopes|365|6e|0.0000|531863
GA129|JaE|Jefferson gravelly fine sandy loam, 15 to 25 percent slopes|365|6e|0.0000|559157
GA129|KfA|Ketona silty clay loam, 0 to 2 percent slopes, frequently flooded|3820|4w|0.0000|2023812
GA129|KjD|Klinesville shaly silt loam, 10 to 15 percent slopes|340|6e|0.0000|531864
GA129|KjD|Klinesville shaly silt loam, 10 to 15 percent slopes|340|6e|0.0000|559158
GA129|KjE|Klinesville shaly silt loam, 15 to 25 percent slopes|5890|7e|0.0000|531865
GA129|KjE|Klinesville shaly silt loam, 15 to 25 percent slopes|5890|7e|0.0000|559159
GA129|KjF|Klinesville shaly silt loam, 25 to 60 percent slopes|7135|7e|0.0000|531866
GA129|KjF|Klinesville shaly silt loam, 25 to 60 percent slopes|7135|7e|0.0000|559160
GA129|KpA|Ketona silty clay loam, 0 to 2 percent slopes, ponded|5900|4w|0.0000|2023828
GA129|KsB|Ketona-Shady complex, 2 to 6 percent slopes|1345|2e|0.0000|2023829
GA129|KuA|Ketona-Urban land complex, 0 to 2 percent slopes|110||3.5E-06|2023851
GA129|LaE|Lehew-Ramsey gravelly fine sandy loams, 15 to 25 percent slopes|1995|7e|0.0000|531871
GA129|LaE|Lehew-Ramsey gravelly fine sandy loams, 15 to 25 percent slopes|1995|7e|0.0000|559161
GA129|LaF|Lehew-Ramsey gravelly fine sandy loams, 25 to 60 percent slopes|1120|7e|0.0000|531872
GA129|LaF|Lehew-Ramsey gravelly fine sandy loams, 25 to 60 percent slopes|1120|7e|0.0000|559162
GA129|LbB|Lehew-Dekalb gravelly fine sandy loams, 2 to 6 percent slopes|135|2e|0.0000|531873
GA129|LbB|Lehew-Dekalb gravelly fine sandy loams, 2 to 6 percent slopes|135|2e|0.0000|559163
GA129|LbC|Lehew-Dekalb gravelly fine sandy loams, 6 to 10 percent slopes|350|3e|0.0000|531874
GA129|LbC|Lehew-Dekalb gravelly fine sandy loams, 6 to 10 percent slopes|350|3e|0.0000|559164
GA129|LbD|Lehew-Dekalb gravelly fine sandy loams, 10 to 15 percent slopes|285|4e|0.0000|531875
GA129|LbD|Lehew-Dekalb gravelly fine sandy loams, 10 to 15 percent slopes|285|4e|0.0000|559165
GA129|Led|Local alluvial land, moderately wet|305|3w|0.0000|531876
GA129|Led|Local alluvial land, moderately wet|305|3w|0.0000|559166
GA129|LhE3|Lehew-Ramsey gravelly fine sandy clay loams, 15 to 25 percent slopes, severely eroded|2885|7e|0.0000|531877
GA129|LhE3|Lehew-Ramsey gravelly fine sandy clay loams, 15 to 25 percent slopes, severely eroded|2885|7e|0.0000|559167
GA129|LJA|Leadvale silt loam, 0 to 2 percent slopes|1370|2w|0.0000|531867
GA129|LJA|Leadvale silt loam, 0 to 2 percent slopes|1370|2w|0.0000|559168
GA129|LJB|Leadvale silt loam, 2 to 6 percent slopes|1145|2e|0.0000|531868
GA129|LJB-b|Leadvale silt loam, 2 to 6 percent slopes|1145|4e|0.0000|2027509
GA129|LJB-r|Leadvale silt loam, 2 to 6 percent slopes|1145|2e|0.0000|559169
GA129|LKB|Locust gravelly fine sandy loam, 2 to 6 percent slopes|1750|2e|0.0000|531869
GA129|LKB-c|Locust gravelly fine sandy loam, 2 to 6 percent slopes|1750|2e|0.0000|559090
GA129|LKB-s|Locust gravelly fine sandy loam, 2 to 6 percent slopes|1750|2e|0.0000|2027508
GA129|LlA|Landisburg cherty silt loam, 0 to 2 percent slopes|1460|2w|0.0000|531878
GA129|LlA|Landisburg cherty silt loam, 0 to 2 percent slopes|1460|2w|0.0000|559170
GA129|LlB|Landisburg cherty silt loam, 2 to 6 percent slopes|2720|2e|0.0000|531879
GA129|LlB|Landisburg cherty silt loam, 2 to 6 percent slopes|2720|2e|0.0000|559171
GA129|LlC|Landisburg cherty silt loam, 6 to 10 percent slopes|355|3e|0.0000|531880
GA129|LlC|Landisburg cherty silt loam, 6 to 10 percent slopes|355|3e|0.0000|559172
GA129|LLD3|Lehew-Dekalb gravelly fine sandy clay loams, 10 to 15 percent slopes, severely eroded|155|4e|0.0000|531870
GA129|LLD3|Lehew-Dekalb gravelly fine sandy clay loams, 10 to 15 percent slopes, severely eroded|155|4e|0.0000|559173
GA129|LnE|Linker-Nella complex, 20 to 35 percent slopes|320|6e|0.0000|2023784
GA129|LnF|Linker-Nella complex, 35 to 60 percent slopes|430|7e|0.0000|2023785
GA129|MaB|Monongahela fine sandy loam, 2 to 6 percent slopes|3725|2e|0.0000|531881
GA129|MaB-c|Monongahela fine sandy loam, 2 to 6 percent slopes|3725|2e|0.0000|2027510
GA129|MaB-s|Monongahela fine sandy loam, 2 to 6 percent slopes|3725|2e|0.0000|2027511
GA129|MaB-t|Monongahela fine sandy loam, 2 to 6 percent slopes|3725|2e|0.0000|559089
GA129|MaC|Monongahela fine sandy loam, 6 to 10 percent slopes|2145|3e|0.0000|531882
GA129|MaC|Monongahela fine sandy loam, 6 to 10 percent slopes|2145|3e|0.0000|559174
GA129|MbB|Monongahela gravelly silt loam, 2 to 6 percent slopes|485|3e|0.0000|531883
GA129|MbB|Monongahela gravelly silt loam, 2 to 6 percent slopes|485|2e|0.0000|559175
GA129|McC3|Montevallo-Klinesville shaly silt loams, 6 to 10 percent slopes, severely eroded|665|4e|0.0000|531884
GA129|McC3|Montevallo-Klinesville shaly silt loams, 6 to 10 percent slopes, severely eroded|665|4e|0.0000|559176
GA129|McD|Montevallo-Klinesville shaly silt loams, 10 to 15 percent slopes|7140|6e|0.0000|531885
GA129|McD|Montevallo-Klinesville shaly silt loams, 10 to 15 percent slopes|7140|6e|0.0000|559177
GA129|McD3|Montevallo-Klinesville shaly silt loams, 10 to 15 percent slopes, severely eroded|500|6e|0.0000|531886
GA129|McD3|Montevallo-Klinesville shaly silt loams, 10 to 15 percent slopes, severely eroded|500|6e|0.0000|559178
GA129|McE|Montevallo-Klinesville shaly silt loams, 15 to 25 percent slopes|12295|7e|0.0000|531887
GA129|McE|Montevallo-Klinesville shaly silt loams, 15 to 25 percent slopes|12295|7e|0.0000|559179
GA129|McE3|Montevallo-Klinesville shaly silt loams, 15 to 25 percent slopes, severely eroded|13705|7e|0.0000|531888
GA129|McE3|Montevallo-Klinesville shaly silt loams, 15 to 25 percent slopes, severely eroded|13705|7e|0.0000|559180
GA129|McF|Montevallo-Klinesville shaly silt loams, 25 to 60 percent slopes|18235|7e|0.0000|531889
GA129|McF-b|Montevallo-Klinesville shaly silt loams, 25 to 60 percent slopes|18235|7e|0.0000|2027512
GA129|McF-r|Montevallo-Klinesville shaly silt loams, 25 to 60 percent slopes|18235|7e|0.0000|559181
GA129|MdB|Montevallo shaly silt loam, 2 to 6 percent slopes|1660|4e|0.0000|531890
GA129|MdB|Montevallo shaly silt loam, 2 to 6 percent slopes|1660|4e|0.0000|559182
GA129|MdC|Montevallo shaly silt loam, 6 to 10 percent slopes|3005|4e|0.0000|531891
GA129|MdC|Montevallo shaly silt loam, 6 to 10 percent slopes|3005|4e|0.0000|559183
GA129|MeB|Muse silt loam, 2 to 6 percent slopes|2070|2e|0.0000|531892
GA129|MeB|Muse silt loam, 2 to 6 percent slopes|2070|2e|0.0000|559184
GA129|MeB2|Muse silt loam, 2 to 6 percent slopes, eroded|5855|2e|0.0000|531893
GA129|MeB2|Muse silt loam, 2 to 6 percent slopes, eroded|5855|2e|0.0000|559185
GA129|MeC2|Muse silt loam, 6 to 10 percent slopes, eroded|2705|3e|0.0000|531894
GA129|MeC2|Muse silt loam, 6 to 10 percent slopes, eroded|2705|3e|0.0000|559186
GA129|Mel|Melvin silt loam|660|6w|0.0000|531895
GA129|Mel|Melvin silt loam|660|6w|0.0000|559187
GA129|MfF|Montevallo slaty silt loam, 25 to 60 percent slopes|2905|7e|0.0000|531896
GA129|MfF|Montevallo slaty silt loam, 25 to 60 percent slopes|2905|7e|0.0000|559188
GA129|MfF|Minvale-Fullerton-Bodine complex, 30 to 60 percent slopes|540|7s|0.0000|2023811
GA129|MfG|Montevallo slaty silt loam, 60 to 85 percent slopes|870|7e|0.0000|531897
GA129|MfG|Montevallo slaty silt loam, 60 to 85 percent slopes|870|7e|0.0000|559189
GA129|MnE|Minvale-Urban land complex, 15 to 30 percent slopes|210||3.5E-06|2023847
GA129|MoF|Montevallo very channery loam, 30 to 70 percent slopes|16400|7e|0.0000|2023823
GA129|MtE|Montevallo-Townley complex, 15 to 30 percent slopes|19485|7e|0.0000|2023822
GA129|MuE|Montevallo-Urban land complex, 10 to 25 percent slopes|10||3.5E-06|2023853
GA129|NbB|Nolichucky fine sandy loam, 2 to 6 percent slopes|400|2e|0.0000|531898
GA129|NbB|Nolichucky fine sandy loam, 2 to 6 percent slopes|400|2e|0.0000|559190
GA129|NbC|Nolichucky fine sandy loam, 6 to 10 percent slopes|110|3e|0.0000|531899
GA129|NbC|Nolichucky fine sandy loam, 6 to 10 percent slopes|110|3e|0.0000|559191
GA129|NbD2|Nolichucky fine sandy loam, 10 to 15 percent slopes, eroded|280|4e|0.0000|531900
GA129|NbD2|Nolichucky fine sandy loam, 10 to 15 percent slopes, eroded|280|4e|0.0000|559192
GA129|NeE|Nella gravelly fine sandy loam, 15 to 30 percent slopes|2290|6e|0.0000|2023814
GA129|NeF|Nella gravelly fine sandy loam, 30 to 60 percent slopes|570|7e|0.0000|2023815
GA129|Pop|Pope fine sandy loam|3360|2w|0.0000|531901
GA129|Pop-b|Pope fine sandy loam|3360|2w|0.0000|2027513
GA129|Pop-r|Pope fine sandy loam|3360|2w|0.0000|559193
GA129|Pos|Pope shaly silt loam, local alluvium|145|2w|0.0000|531902
GA129|Pos|Pope shaly silt loam, local alluvium|145|2w|0.0000|2109076
GA129|Pt|Pits, quarries|135||99.0000|2215965
GA129|Pur|Purdy silt loam|1510|4w|0.0000|531903
GA129|Pur|Purdy silt loam|1510|4w|0.0000|559195
GA129|RmB|Rarden silt loam, 2 to 6 percent slopes|200|3e|0.0000|531904
GA129|RmB|Rarden silt loam, 2 to 6 percent slopes|200|3e|0.0000|559196
GA129|RmB2|Rarden silt loam, 2 to 6 percent slopes, eroded|1370|3e|0.0000|531905
GA129|RmB2|Rarden silt loam, 2 to 6 percent slopes, eroded|1370|3e|0.0000|559197
GA129|RmC2|Rarden silt loam, 6 to 10 percent slopes, eroded|1080|4e|0.0000|531906
GA129|RmC2|Rarden silt loam, 6 to 10 percent slopes, eroded|1080|4e|0.0000|559198
GA129|RmD2|Rarden silt loam, 10 to 15 percent slopes, eroded|320|6e|0.0000|531907
GA129|RmD2-b|Rarden silt loam, 10 to 15 percent slopes, eroded|320|4e|0.0000|2027514
GA129|RmD2-r|Rarden silt loam, 10 to 15 percent slopes, eroded|320|6e|0.0000|559199
GA129|RnC3|Rarden shaly silty clay loam, shallow, 6 to 10 percent slopes, severely eroded|580|4e|0.0000|531908
GA129|RnC3|Rarden shaly silty clay loam, shallow, 6 to 10 percent slopes, severely eroded|580|4e|0.0000|559200
GA129|RnD3|Rarden shaly silty clay loam, shallow, 10 to 15 percent slopes, severely eroded|340|4e|0.0000|531909
GA129|RnD3|Rarden shaly silty clay loam, shallow, 10 to 15 percent slopes, severely eroded|340|4e|0.0000|559201
GA129|RnE3|Rarden shaly silty clay loam, shallow, 15 to 25 percent slopes, severely eroded|480|6e|0.0000|531910
GA129|RnE3|Rarden shaly silty clay loam, shallow, 15 to 25 percent slopes, severely eroded|480|6e|0.0000|559202
GA129|Rob|Robertsville silt loam, clay subsoil variant|200|4w|0.0000|531911
GA129|Rob|Robertsville silt loam, clay subsoil variant|200|4w|0.0000|559203
GA129|RwA|Riverview fine sandy loam, 0 to 3 percent slopes, occasionally flooded|2680|2w|0.0000|2023827
GA129|RxA|Riverview and Wax soils, 0 to 3 percent slopes, occasionally flooded|1375|2w|0.0000|2023826
GA129|SaA|Sequatchie loam, 0 to 2 percent slopes|1340|2w|0.0000|531912
GA129|SaA-d|Sequatchie loam, 0 to 2 percent slopes|1340|3s|0.0000|2027516
GA129|SaA-f|Sequatchie loam, 0 to 2 percent slopes|1340|2w|0.0000|2027515
GA129|SaA-t|Sequatchie loam, 0 to 2 percent slopes|1340|1|0.5050|559204
GA129|SaB|Sequatchie loam, 2 to 6 percent slopes|840|2e|0.0000|531913
GA129|SaB2|Sequatchie loam, 2 to 6 percent slopes, eroded|580|2e|0.0000|531914
GA129|SaB2|Sequatchie loam, 2 to 6 percent slopes, eroded|580|2e|0.0000|559206
GA129|SaB-d|Sequatchie loam, 2 to 6 percent slopes|840|2e|0.0000|559205
GA129|SaB-f|Sequatchie loam, 2 to 6 percent slopes|840|2w|0.0000|2027517
GA129|SaC|Salacoa very channery  silt loam, 6 to 10 percent slopes|990|3e|0.0000|2023831
GA129|SbB|Shack-Minvale complex, 2 to 6 percent slopes|2710|2e|0.0000|2023794
GA129|SbB2|Sequoia silt loam, 2 to 6 percent slopes, eroded|1165|3e|0.0000|531915
GA129|SbB2|Sequoia silt loam, 2 to 6 percent slopes, eroded|1165|2e|0.0000|559207
GA129|SbC2|Sequoia silt loam, 6 to 10 percent slopes, eroded|395|6e|0.0000|531916
GA129|SbC2-b|Sequoia silt loam, 6 to 10 percent slopes, eroded|395|4e|0.0000|2027518
GA129|SbC2-r|Sequoia silt loam, 6 to 10 percent slopes, eroded|395|4e|0.0000|559091
GA129|SbD|Shack-Minvale complex, 6 to 15 percent slopes|12965|4e|0.0000|2023795
GA129|SbE|Shack-Minvale complex, 15 to 30 percent slopes|8105|6e|0.0000|2023796
GA129|ScB3|Sequoia silty clay loam, 2 to 6 percent slopes, severely eroded|350|3e|0.0000|531917
GA129|ScB3|Sequoia silty clay loam, 2 to 6 percent slopes, severely eroded|350|2e|0.0000|559088
GA129|ScC3|Sequoia silty clay loam, 6 to 10 percent slopes, severely eroded|505|6e|0.0000|531918
GA129|ScC3|Sequoia silty clay loam, 6 to 10 percent slopes, severely eroded|505|4e|0.0000|559208
GA129|ScD|Shack-Urban land complex, 6 to 15 percent slopes|175||3.5E-06|2023846
GA129|ScD3|Sequoia silty clay loam, 10 to 15 percent slopes, severely eroded|1035|6e|0.0000|531919
GA129|ScD3|Sequoia silty clay loam, 10 to 15 percent slopes, severely eroded|1035|6e|0.0000|559209
GA129|SdB|Shady fine sandy loam, 2 to 6 percent slopes|485|2e|0.0000|2023839
GA129|SdF|Steekee stony fine sandy loam, 25 to 60 percent slopes|4620|7e|0.0000|531920
GA129|SdF|Steekee stony fine sandy loam, 25 to 60 percent slopes|4620|7e|0.0000|559210
GA129|SeB|Shady-Whitwell complex, 2 to 6 percent slopes, rarely flooded|2985|2e|0.0000|2023793
