STATE,STATION_NA,ELEVATION_,AVG_LENGTH_28,AVG_LENGTH_32,ANN_GDD50,Estimated_GDD,ANN_TNORM_,C_Degrees,marine_32,Marine_32_b,mcc_ratio_32,exponent_gdd_32,exponent_32xmarine32,gdd_calc,gdd_calc*marine32,mcc_ratio_28,exponent gdd_28,exponent28*marine28,marine_32_b*gdd_calc
MT,MOORHEAD 9 NE,3220,143,121,2391,2113.900542,45.9,7.722222222,1,1,15.66906475,1.00191941,1.00191941,0.384186637,0.384186637,18.51798561,1.050496714,1.050496714,0.384186637
MT,TIBER DAM,2850,149,124,2321,2114.35464,45.6,7.555555556,1,1,16.41176471,0.986644717,0.986644717,0.384324997,0.384324997,19.72058824,1.041181876,1.041181876,0.384324997
WY,MIDWEST,4860,144,124,2210,2114.35464,45.6,7.555555556,1,1,16.41176471,0.986644717,0.986644717,0.384324997,0.384324997,19.05882353,1.030038454,1.030038454,0.384324997
MN,GAYLORD,1018,182,157,2603,2114.992612,43.9,6.611111111,0.95,0.93,23.74789916,0.926854814,0.861974977,0.413461701,0.392788616,27.52941176,0.978087063,0.92918271,0.384519382
MA,READING,90,182,155,2463,2115.155832,48.7,9.277777778,1,0.67,16.70658683,1.295125801,0.867734287,0.573983752,0.573983752,19.61676647,1.372609576,1.125539853,0.384569114
SD,LEMMON,2567,154,134,2495,2115.563517,44.7,7.055555556,1,1,18.99212598,0.941395091,0.941395091,0.384693333,0.384693333,21.82677165,0.982798699,0.982798699,0.384693333
SD,GETTYSBURG,2070,162,143,2480,2116.100879,44,6.666666667,1,1,21.45,0.906903638,0.906903638,0.384857063,0.384857063,24.3,0.944754906,0.944754906,0.384857063
UT,BEAVER,5940,124,102,2270,2116.101023,48.3,9.055555556,1,1,11.26380368,1.127840232,1.127840232,0.384857106,0.384857106,13.69325153,1.182522712,1.182522712,0.384857106
MN,SPRINGFIELD 1 NW,1066,167,146,2526,2117.626455,43.8,6.555555556,1,1,22.27118644,0.897564778,0.897564778,0.385321894,0.385321894,25.47457627,0.939059429,0.939059429,0.385321894
IA,MASON CITY,1090,169,151,2583,2117.937827,44.6,7,1,0.91,21.57142857,0.968785211,0.881594542,0.423534908,0.423534908,24.14285714,1.007049643,1.007049643,0.385416766
IA,ESTHERVILLE 2 N,1302,171,151,2564,2117.937827,44.6,7,1,0.91,21.57142857,0.968785211,0.881594542,0.423534908,0.423534908,24.42857143,1.011393468,1.011393468,0.385416766
CT,NORFOLK 2 SW,1340,172,147,1989,2118.529412,44.9,7.166666667,1,0.91,20.51162791,0.983350034,0.894848531,0.423732986,0.423732986,24,1.037705078,1.037705078,0.385597018
IA,NORTHWOOD,1190,179,156,2504,2118.752786,44,6.666666667,0.95,0.93,23.4,0.932634254,0.867349857,0.414693632,0.39395895,26.85,0.979958993,0.979958993,0.385665078
MN,ALBERT LEA 3 SE,1230,180,156,2558,2118.752786,44,6.666666667,0.95,0.93,23.4,0.932634254,0.867349857,0.414693632,0.39395895,27,0.982070205,0.932966694,0.385665078
MN,FARIBAULT,940,166,142,2543,2118.862268,44.1,6.722222222,1,1,21.12396694,0.9124953,0.9124953,0.385698436,0.385698436,24.69421488,0.960863749,0.960863749,0.385698436
NV,WINNEMUCCA MUNICIPAL AP,4297,126,96,2435,2119.426025,49.3,9.611111111,1,1,9.988439306,1.181675655,1.181675655,0.385870209,0.385870209,13.10982659,1.260483758,1.260483758,0.385870209
SD,MC INTOSH 6 SE,2175,157,137,2578,2120.243021,44.5,6.944444444,1,1,19.728,0.932571455,0.932571455,0.386119141,0.386119141,22.608,0.97358699,0.97358699,0.386119141
SD,MILLER,1590,166,150,2596,2120.745046,44.7,7.055555556,1,0.91,21.25984252,0.974374802,0.88668107,0.42447484,0.42447484,23.52755906,1.008509885,1.008509885,0.386272104
SD,WAUBAY NATL WILDLIFE REF,1830,163,145,2640,2120.777531,43.9,6.611111111,1,1,21.93277311,0.903225362,0.903225362,0.386282002,0.386282002,24.65546218,0.938900355,0.938900355,0.386282002
UT,PARK VALLEY,5440,152,118,2114,2120.87738,46.3,7.944444444,1,1,14.85314685,1.02411831,1.02411831,0.386312425,0.386312425,19.13286713,1.101863064,1.101863064,0.386312425
WY,WESTON 1 E,3525,141,118,2280,2120.87738,46.3,7.944444444,1,1,14.85314685,1.02411831,1.02411831,0.386312425,0.386312425,17.74825175,1.076085232,1.076085232,0.386312425
WI,GERMANTOWN,850,159,136,2200,2122.151455,44.6,7,1,1,19.42857143,0.938011187,0.938011187,0.386700626,0.386700626,22.71428571,0.985608768,0.985608768,0.386700626
MT,BIRNEY,3160,144,120,2399,2122.433724,46.1,7.833333333,1,1,15.31914894,1.014150643,1.014150643,0.386786631,0.386786631,18.38297872,1.067907515,1.067907515,0.386786631
NY,POUGHKEEPSIE,170,189,155,2616,2122.713651,48.8,9.333333333,1,0.67,16.60714286,1.302881046,0.872930301,0.577420781,0.577420781,20.25,1.40178775,1.149465955,0.386871923
CO,NEW RAYMER 21 N,5180,145,127,1952,2122.859058,45.4,7.444444444,1,1,17.05970149,0.97843185,0.97843185,0.386916227,0.386916227,19.47761194,1.017077298,1.017077298,0.386916227
WY,BLACK MOUNTAIN,5635,145,121,2265,2122.971769,46,7.777777778,1,1,15.55714286,1.009127463,1.009127463,0.386950569,0.386950569,18.64285714,1.062618073,1.062618073,0.386950569
MT,POWDERVILLE 8 NNE,2800,147,122,2613,2123.35016,45.9,7.722222222,1,1,15.79856115,1.004077932,1.004077932,0.387065862,0.387065862,19.03597122,1.059578719,1.059578719,0.387065862
WY,PATHFINDER DAM,5930,150,122,2123,2123.35016,45.9,7.722222222,1,1,15.79856115,1.004077932,1.004077932,0.387065862,0.387065862,19.42446043,1.066441712,1.066441712,0.387065862
MT,BRIDGER 2 N,3630,150,125,2178,2123.53074,45.6,7.555555556,1,1,16.54411765,0.988770332,0.988770332,0.387120883,0.387120883,19.85294118,1.043424985,1.043424985,0.387120883
MI,MAPLE CITY,730,159,123,2250,2123.569227,45.8,7.666666667,1,1,16.04347826,0.999001961,0.999001961,0.38713261,0.38713261,20.73913043,1.079476269,1.079476269,0.38713261
WI,NECEDAH,925,150,123,2649,2123.569227,45.8,7.666666667,1,1,16.04347826,0.999001961,0.999001961,0.38713261,0.38713261,19.56521739,1.05876947,1.05876947,0.38713261
NY,MARYLAND 6 SW,3911,158,135,1945,2123.90557,44.7,7.055555556,1,1,19.13385827,0.943423221,0.943423221,0.387235091,0.387235091,22.39370079,0.991295425,0.991295425,0.387235091
SD,DUPREE 15 SSE,2100,152,135,2602,2123.90557,44.7,7.055555556,1,1,19.13385827,0.943423221,0.943423221,0.387235091,0.387235091,21.54330709,0.978577686,0.978577686,0.387235091
WI,SPARTA,782,160,135,2468,2123.90557,44.7,7.055555556,1,1,19.13385827,0.943423221,0.943423221,0.387235091,0.387235091,22.67716535,0.995571295,0.995571295,0.387235091
WI,HILLSBORO,940,162,140,2371,2123.928685,44.3,6.833333333,1,1,20.48780488,0.923594021,0.923594021,0.387242134,0.387242134,23.70731707,0.968373778,0.968373778,0.387242134
NY,SODUS CENTER,420,188,161,2558,2124.904941,48.3,9.055555556,1,0.67,17.7791411,1.280533315,0.857957321,0.578417302,0.578417302,20.7607362,1.357144062,1.112858131,0.387539592
NY,GLOVERSVILLE,810,171,148,2150,2125.946407,44.9,7.166666667,1,0.91,20.65116279,0.985468551,0.896776381,0.426216394,0.426216394,23.86046512,1.035474265,1.035474265,0.387856919
CO,MASSADONA 3 E,6185,156,133,2099,2126.949233,44.9,7.166666667,1,1,18.55813953,0.95416457,0.95416457,0.388162472,0.388162472,21.76744186,1.002581824,1.002581824,0.388162472
CO,ALTENBERN,5678,140,116,2104,2127.407414,46.6,8.111111111,1,1,14.30136986,1.041112557,1.041112557,0.388302076,0.388302076,17.26027397,1.096298594,1.096298594,0.388302076
CO,MONUMENT,7078,150,132,1713,2128.237988,45,7.222222222,1,1,18.27692308,0.959494073,0.959494073,0.388555146,0.388555146,20.76923077,0.99739153,0.99739153,0.388555146
WI,CHILTON,840,176,147,2446,2128.339717,45,7.222222222,1,0.91,20.35384615,0.990972902,0.901785341,0.427017738,0.427017738,24.36923077,1.054790264,1.054790264,0.388586142
ME,RUMFORD 1 SSE,630,175,146,1974,2128.343628,43.9,6.611111111,1,1,22.08403361,0.905171259,0.905171259,0.388587333,0.388587333,26.47058824,0.963463107,0.963463107,0.388587333
MN,MONTEVIDEO 1 SW,985,165,146,2579,2128.343628,43.9,6.611111111,1,1,22.08403361,0.905171259,0.905171259,0.388587333,0.388587333,24.95798319,0.942950223,0.942950223,0.388587333
ID,POCATELLO RGNL AP,4440,148,117,2108,2128.656076,46.5,8.055555556,1,1,14.52413793,1.036209246,1.036209246,0.388682534,0.388682534,18.37241379,1.107697208,1.107697208,0.388682534
WI,KEWAUNEE 3 NW,702,188,156,2042,2129.300725,44.1,6.722222222,0.95,0.93,23.20661157,0.940406207,0.874577772,0.418149412,0.397241942,27.96694215,1.0074505,0.957077975,0.388878954
CO,SHEEP MOUNTAIN,7754,149,130,1561,2130.347402,45.2,7.333333333,1,1,17.72727273,0.970071199,0.970071199,0.389197868,0.389197868,20.31818182,1.010558879,1.010558879,0.389197868
WI,EAU CLAIRE RGNL AP,885,163,145,2479,2131.431124,44,6.666666667,1,1,21.75,0.910815491,0.910815491,0.389528069,0.389528069,24.45,0.946790274,0.946790274,0.389528069
UT,VERNAL AP,5260,146,120,2410,2131.4368,46.2,7.888888889,1,1,15.21126761,1.021343201,1.021343201,0.389529799,0.389529799,18.50704225,1.080120326,1.080120326,0.389529799
CA,LAVA BEDS NAT MONUMENT,4770,146,102,2129,2131.599195,48.5,9.166666667,1,1,11.12727273,1.141678763,1.141678763,0.389579279,0.389579279,15.92727273,1.255069393,1.255069393,0.389579279
PA,CANTON,1160,148,121,2070,2132.042996,46.1,7.833333333,1,1,15.44680851,1.016335516,1.016335516,0.389714502,0.389714502,18.89361702,1.077140044,1.077140044,0.389714502
NY,CONKLINGVILLE DAM,808,178,153,2061,2132.217465,44.6,7,1,0.91,21.85714286,0.972963985,0.885397227,0.428316111,0.428316111,25.42857143,1.026744936,1.026744936,0.389767661
NY,SALEM,490,158,126,2146,2132.683309,45.6,7.555555556,1,1,16.67647059,0.990900526,0.990900526,0.3899096,0.3899096,20.91176471,1.061544707,1.061544707,0.3899096
PA,RIDGWAY,1360,155,126,1967,2132.683309,45.6,7.555555556,1,1,16.67647059,0.990900526,0.990900526,0.3899096,0.3899096,20.51470588,1.054713227,1.054713227,0.3899096
UT,ROSETTE,5685,153,124,2070,2132.903973,45.8,7.666666667,1,1,16.17391304,1.001154198,1.001154198,0.389976835,0.389976835,19.95652174,1.065627222,1.065627222,0.389976835
MT,GLENDIVE,2076,168,149,2615,2133.339827,44.9,7.166666667,1,0.91,20.79069767,0.987591632,0.898708385,0.428691908,0.428691908,23.44186047,1.028810559,1.028810559,0.390109636
MT,SAVAGE,1985,151,135,2572,2133.912701,44.8,7.111111111,1,1,18.984375,0.95085175,0.95085175,0.390284187,0.390284187,21.234375,0.984162754,0.984162754,0.390284187
MN,WASECA EXP STATION,1153,170,147,2552,2135.886106,43.9,6.611111111,1,1,22.23529412,0.907121349,0.907121349,0.390885468,0.390885468,25.71428571,0.953151484,0.953151484,0.390885468
SD,SISSETON,1220,167,147,2568,2135.886106,43.9,6.611111111,1,1,22.23529412,0.907121349,0.907121349,0.390885468,0.390885468,25.2605042,0.94701756,0.94701756,0.390885468
UT,LA SAL 1 SW,6785,144,116,2164,2136.136232,46.7,8.166666667,1,1,14.20408163,1.048243465,1.048243465,0.390961679,0.390961679,17.63265306,1.113350388,1.113350388,0.390961679
NH,NORTH CONWAY,530,161,139,2047,2136.500856,44.5,6.944444444,1,1,20.016,0.936594024,0.936594024,0.391072777,0.391072777,23.184,0.982004076,0.982004076,0.391072777
MN,LUVERNE,1500,161,143,2584,2137.15256,44.2,6.777777778,1,1,21.09836066,0.922018699,0.922018699,0.391271347,0.391271347,23.75409836,0.958435978,0.958435978,0.391271347
WI,GAYS MILLS,700,159,143,2320,2137.15256,44.2,6.777777778,1,1,21.09836066,0.922018699,0.922018699,0.391271347,0.391271347,23.45901639,0.9543196,0.9543196,0.391271347
SD,SIOUX FALLS AP,1422,163,147,2648,2138.150023,45.1,7.277777778,1,0.91,20.19847328,0.998595771,0.908722151,0.43030249,0.43030249,22.39694656,1.033579382,1.033579382,0.391575266
NH,BLACKWATER DAM,600,163,138,1964,2138.586818,44.6,7,1,1,19.71428571,0.942057219,0.942057219,0.391708354,0.391708354,23.28571429,0.994129787,0.994129787,0.391708354
NE,BROWNLEE,2820,146,118,2404,2138.609931,46.5,8.055555556,1,1,14.64827586,1.038441643,1.038441643,0.391715396,0.391715396,18.12413793,1.10293977,1.10293977,0.391715396
UT,SCIPIO,5315,127,109,2390,2138.859912,47.6,8.666666667,1,1,12.57692308,1.095789165,1.095789165,0.391791564,0.391791564,14.65384615,1.139069915,1.139069915,0.391791564
WA,HUMPTULIPS SALMON HTCHRY,140,220,152,1258,2138.957486,49.3,9.611111111,1,0.67,15.8150289,1.333023147,0.893125509,0.584807901,0.584807901,22.89017341,1.543095056,0.925857033,0.391821294
IA,BRITT,1210,178,154,2637,2139.321813,44.6,7,1,0.91,22,0.975060127,0.887304715,0.430694837,0.430694837,25.42857143,1.026744936,1.026744936,0.391932301
MT,BROADUS,3032,140,119,2489,2139.605218,46.4,8,1,1,14.875,1.033501753,1.033501753,0.392018653,0.392018653,17.5,1.081280805,1.081280805,0.392018653
NV,AUSTIN,6605,136,113,2109,2139.734788,47.1,8.388888889,1,1,13.47019868,1.069837655,1.069837655,0.392058132,0.392058132,16.21192053,1.124124517,1.124124517,0.392058132
MA,GREAT BARRINGTON 5 SW,817,152,129,2050,2140.777581,45.4,7.444444444,1,1,17.32835821,0.982652234,0.982652234,0.392375862,0.392375862,20.41791045,1.032515039,1.032515039,0.392375862
ID,RUPERT 3 WSW,4200,149,122,1941,2141.628579,46.1,7.833333333,1,1,15.57446809,1.018525097,1.018525097,0.392635155,0.392635155,19.0212766,1.079460621,1.079460621,0.392635155
MN,LAKE WILSON,1650,164,145,2591,2142.084716,44.1,6.722222222,1,1,21.57024793,0.91840562,0.91840562,0.392774137,0.392774137,24.39669421,0.956736944,0.956736944,0.392774137
NH,CONCORD MUNICIPAL AP,346,150,124,2206,2142.178639,45.9,7.722222222,1,1,16.05755396,1.008408939,1.008408939,0.392802754,0.392802754,19.42446043,1.066441712,1.066441712,0.392802754
NH,MASSABESIC LAKE,250,165,141,1946,2142.2663,44.4,6.888888889,1,1,20.46774194,0.933108872,0.933108872,0.392829464,0.392829464,23.9516129,0.98256998,0.98256998,0.392829464
WA,SEDRO WOOLLEY,60,274,214,1748,2142.540293,50.9,10.5,0.41,0.47,20.38095238,1.664181108,0.782165121,0.835984994,0.342753848,26.0952381,1.893557594,0.776358613,0.392912947
OR,ROME 2 NW,3405,135,101,2326,2142.901713,48.8,9.333333333,1,1,10.82142857,1.159937603,1.159937603,0.393023069,0.393023069,14.46428571,1.247992922,1.247992922,0.393023069
ME,ELLSWORTH,20,174,149,1911,2143.264942,45,7.222222222,1,0.91,20.63076923,0.995247381,0.905675117,0.432015101,0.432015101,24.09230769,1.050260055,1.050260055,0.393133742
MA,HAVERHILL,18,183,158,2535,2143.424584,48.8,9.333333333,1,0.67,16.92857143,1.311319932,0.878584354,0.586839379,0.586839379,19.60714286,1.383803636,1.134718981,0.393182384
MA,BEDFORD,160,186,158,2488,2143.424584,48.8,9.333333333,1,0.67,16.92857143,1.311319932,0.878584354,0.586839379,0.586839379,19.92857143,1.392766666,1.142068666,0.393182384
WI,MAUSTON 1 SE,865,163,140,2364,2144.594192,44.5,6.944444444,1,1,20.16,0.93861181,0.93861181,0.393538755,0.393538755,23.472,0.986239868,0.986239868,0.393538755
WI,HARTFORD 2 W,980,161,140,2282,2144.594192,44.5,6.944444444,1,1,20.16,0.93861181,0.93861181,0.393538755,0.393538755,23.184,0.982004076,0.982004076,0.393538755
PA,STROUDSBURG,460,178,153,2652,2146.163234,49.3,9.611111111,1,0.67,15.91907514,1.335894996,0.895049647,0.58808482,0.58808482,18.52023121,1.409737095,1.409737095,0.394016829
NV,MINDEN,4709,130,97,2222,2146.631334,49.5,9.722222222,1,1,9.977142857,1.197911863,1.197911863,0.394159456,0.394159456,13.37142857,1.286079241,1.286079241,0.394159456
ME,KENNEBUNKPORT,20,159,139,1691,2146.768863,44.6,7,1,1,19.85714286,0.944086776,0.944086776,0.39420136,0.39420136,22.71428571,0.985608768,0.985608768,0.39420136
NE,HARRISBURG 12 WNW,4550,142,118,2169,2147.476207,46.6,8.111111111,1,1,14.54794521,1.045603309,1.045603309,0.394416882,0.394416882,17.50684932,1.101027386,1.101027386,0.394416882
NY,COLDEN 1 N,1025,164,132,2004,2147.857034,45.2,7.333333333,1,1,18,0.97425552,0.97425552,0.394532917,0.394532917,22.36363636,1.04371303,1.04371303,0.394532917
WY,EMBLEM,4448,157,132,2258,2147.857034,45.2,7.333333333,1,1,18,0.97425552,0.97425552,0.394532917,0.394532917,21.40909091,1.028107861,1.028107861,0.394532917
VT,BURLINGTON INTL AP,330,174,147,2300,2147.960328,45.2,7.333333333,1,0.91,20.04545455,1.006218639,0.915658962,0.433587242,0.433587242,23.72727273,1.066417902,1.066417902,0.39456439
NV,DENIO,4190,137,96,2425,2148.707551,49.7,9.833333333,1,1,9.762711864,1.208997635,1.208997635,0.394792063,0.394792063,13.93220339,1.32052118,1.32052118,0.394792063
MT,ST IGNATIUS,2900,149,120,1894,2149.442952,46.4,8,1,1,15,1.035728316,1.035728316,0.395016134,0.395016134,18.625,1.102427868,1.102427868,0.395016134
MI,BIG RAPIDS WATERWORKS,930,163,130,2221,2149.70115,45.4,7.444444444,1,1,17.46268657,0.984769247,0.984769247,0.395094805,0.395094805,21.89552239,1.057249139,1.057249139,0.395094805
MT,LIBBY DAM BASE,2110,158,130,1697,2149.70115,45.4,7.444444444,1,1,17.46268657,0.984769247,0.984769247,0.395094805,0.395094805,21.2238806,1.045933755,1.045933755,0.395094805
UT,ROOSEVELT RADIO,5050,148,129,2430,2150.387861,45.5,7.5,1,1,17.2,0.989985459,0.989985459,0.395304041,0.395304041,19.73333333,1.031304297,1.031304297,0.395304041
NE,HAY SPRINGS 12 S,3805,145,128,2318,2150.917179,45.6,7.555555556,1,1,16.94117647,0.995174693,0.995174693,0.39546532,0.39546532,19.19117647,1.032257556,1.032257556,0.39546532
SD,PORCUPINE 11 N,2820,145,123,2552,2151.190297,46.1,7.833333333,1,1,15.70212766,1.020719395,1.020719395,0.395548537,0.395548537,18.5106383,1.070208202,1.070208202,0.395548537
MT,COLUMBUS,3585,147,126,2118,2151.502181,45.8,7.666666667,1,1,16.43478261,1.005472593,1.005472593,0.395643565,0.395643565,19.17391304,1.05195585,1.05195585,0.395643565
SD,COTTONWOOD 2 E,2414,147,126,2546,2151.502181,45.8,7.666666667,1,1,16.43478261,1.005472593,1.005472593,0.395643565,0.395643565,19.17391304,1.05195585,1.05195585,0.395643565
WI,NEW LONDON,805,170,145,2356,2152.738309,44.2,6.777777778,1,1,21.39344262,0.925995749,0.925995749,0.396020204,0.396020204,25.08196721,0.977180513,0.977180513,0.396020204
PA,FREELAND,1903,175,149,1968,2153.190057,45.1,7.277777778,1,0.91,20.47328244,1.00290313,0.912641848,0.435338294,0.435338294,24.04580153,1.060619051,1.060619051,0.396157848
IA,ALGONA 3 W,1230,182,156,2560,2153.45891,44.6,7,0.95,0.91,22.28571429,0.979265967,0.89113203,0.435428314,0.413656898,26,1.035621596,0.983840517,0.396239765
IA,CRESCO 1 NE,1255,167,148,2446,2154.248563,44,6.666666667,1,1,22.2,0.916714931,0.916714931,0.396480367,0.396480367,25.05,0.954975691,0.954975691,0.396480367
NY,DANNEMORA,1340,171,148,2097,2154.248563,44,6.666666667,1,1,22.2,0.916714931,0.916714931,0.396480367,0.396480367,25.65,0.963231874,0.963231874,0.396480367
CO,KAUFFMAN 4 SSE,5250,139,117,2250,2155.048961,46.8,8.222222222,1,1,14.22972973,1.057648058,1.057648058,0.396724241,0.396724241,16.90540541,1.108927324,1.108927324,0.396724241
WI,TWO RIVERS,599,194,164,1850,2156.287089,43.6,6.444444444,0.95,0.95,25.44827586,0.917202359,0.871342241,0.418001568,0.39710149,30.10344828,0.978372256,0.929453643,0.39710149
ME,BANGOR INTL AP,148,180,155,2068,2156.667437,44.7,7.055555556,1,0.91,21.96850394,0.984916028,0.896273586,0.436502614,0.436502614,25.51181102,1.039357633,0.987389752,0.397217379
WI,MENOMONIE,780,165,139,2494,2157.036869,44.7,7.055555556,1,1,19.7007874,0.951579528,0.951579528,0.397329942,0.397329942,23.38582677,1.006341835,1.006341835,0.397329942
OR,ASTORIA CLATSOP CO AP,9,293,216,1469,2157.794655,51,10.55555556,0.41,0.47,20.46315789,1.680202586,0.789695215,0.845874114,0.346808387,27.75789474,1.98302563,0.813040508,0.397560833
SD,MOBRIDGE 2 NNW,1696,171,151,2672,2158.094583,45,7.222222222,1,0.91,20.90769231,0.999540297,0.909581671,0.436980461,0.436980461,23.67692308,1.043501197,1.043501197,0.397652219
MN,BENSON,1040,172,150,2614,2158.370429,43.9,6.611111111,1,1,22.68907563,0.912996862,0.912996862,0.397736267,0.397736267,26.01680672,0.957262823,0.957262823,0.397736267
NY,BAINBRIDGE 2 E,994,158,130,2063,2159.378024,45.5,7.5,1,1,17.33333333,0.992118272,0.992118272,0.398043274,0.398043274,21.06666667,1.053739231,1.053739231,0.398043274
WY,BASIN,3837,155,130,2534,2159.378024,45.5,7.5,1,1,17.33333333,0.992118272,0.992118272,0.398043274,0.398043274,20.66666667,1.046957983,1.046957983,0.398043274
NY,SHERBURNE 2 S,1080,160,129,2157,2159.998142,45.6,7.555555556,1,1,17.07352941,0.997318685,0.997318685,0.398232219,0.398232219,21.17647059,1.066123591,1.066123591,0.398232219
IA,LAKE PARK,1465,179,157,2644,2160.491397,44.6,7,0.95,0.91,22.42857143,0.981375686,0.893051874,0.437782978,0.415893829,25.57142857,1.028956943,1.028956943,0.39838251
PA,WELLSBORO 4 SW,1818,159,137,1888,2160.794798,44.9,7.166666667,1,1,19.11627907,0.962413741,0.962413741,0.398474954,0.398474954,22.18604651,1.009075643,1.009075643,0.398474954
WY,CHEYENNE MUNICIPAL AP,6115,157,137,1793,2160.794798,44.9,7.166666667,1,1,19.11627907,0.962413741,0.962413741,0.398474954,0.398474954,21.90697674,1.004741773,1.004741773,0.398474954
CA,HUNTINGTON LAKE,7020,151,126,1281,2160.911617,45.9,7.722222222,1,1,16.31654676,1.012758626,1.012758626,0.398510548,0.398510548,19.55395683,1.068739241,1.068739241,0.398510548
AZ,SPRINGERVILLE,7060,133,106,1844,2162.221923,48.3,9.055555556,1,1,11.70552147,1.137590905,1.137590905,0.398909788,0.398909788,14.68711656,1.205649806,1.205649806,0.398909788
MI,ONAWAY STATE PARK,690,166,136,2194,2162.441977,45,7.222222222,1,1,18.83076923,0.96778932,0.96778932,0.398976836,0.398976836,22.98461538,1.032332953,1.032332953,0.398976836
IA,SWEA CITY 1 NE,1230,177,149,2698,2163.115172,45.2,7.333333333,1,0.91,20.31818182,1.010558879,0.91960858,0.438661487,0.438661487,24.13636364,1.073325194,1.073325194,0.399181954
